Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	stationaryDist[1]	stationaryDist[2]	tree_length
24984	-2100.359	-2251.087	150.7276	0.231868	0.0140152	0.0804693	0.0384737	0.0544103	0.114551	0.163828	0.00997178	0.00366213	0.0924039	0.0458047	0.0596398	0.0642044	0.102676	0.0235771	0.159664	0.12624	0.017456	0.00528611	0.0416815	0.270363	0.0693998	0.0325636	0.00926722	0.00184167	0.00125092	0.00721991	0.00443987	0.00400604	0.00192147	0.00271064	0.00811747	0.000777543	0.0324921	0.00805532	0.00964298	0.0188462	0.0074744	0.0148022	0.0136054	0.015918	0.00606486	0.0343876	0.0246791	0.0285999	0.00146811	0.0685027	0.00557811	0.0115164	0.0108952	0.0224403	0.0316802	0.0233368	0.0512619	0.0966153	0.00408473	0.00263157	0.00422289	0.0895792	0.0212366	0.0332879	0.0285635	0.0329753	0.0897061	0.006749	0.0840815	0.017996	0.0128752	0.00152697	0.12521	0.00864237	0.0275318	0.0352903	0.0455017	0.087411	0.00251237	0.00623383	0.00892797	0.132851	0.00163846	0.0209292	0.0146301	0.00753214	0.0377325	0.0147493	0.152817	0.0179556	0.00154863	0.0213628	0.0150686	0.104668	0.3252052	1.674795	0.175582	0.428086	0.76744	1.30303	2.33598	5.69533	1.257885	5.149963	0.0622986	0.00376561	0.0216206	0.0103372	0.014619	0.0307778	0.0440174	0.00267923	0.000983943	0.0248272	0.0123069	0.0160241	0.0172505	0.027587	0.00633472	0.0428988	0.0339182	0.0046901	0.00142028	0.011199	0.0726413	0.0186464	0.00874922	0.00248993	0.000494822	0.000336099	0.00193985	0.00119291	0.00107635	0.000516262	0.000728298	0.00218101	0.000208911	0.00873	0.00216431	0.00259088	0.00506361	0.00200823	0.00397706	0.0036555	0.00427687	0.00162951	0.00923929	0.0066308	0.00768425	0.000394452	0.0184054	0.00149873	0.00309423	0.00292734	0.00602929	0.00851187	0.00627016	0.0137731	0.0259587	0.00109749	0.000707052	0.00113461	0.0240682	0.00570587	0.00894383	0.00767447	0.00885984	0.0241023	0.00181333	0.0225911	0.00483518	0.00345932	0.000410267	0.0336416	0.00232204	0.00739728	0.00948183	0.0122254	0.0234857	0.000675026	0.00167491	0.00239878	0.0356944	0.000440224	0.00562328	0.00393083	0.00202374	0.010138	0.00396285	0.0410591	0.00482433	0.000416087	0.00573978	0.00404865	0.0281223	0.837397	0.162603	3.721887
25020	-2100.029	-2250.055	150.0253	0.231191	0.0511755	0.0440508	0.0585086	0.1213	0.163209	0.173497	0.0132315	0.00465113	0.0614652	0.0531946	0.182177	0.0704585	0.0821957	0.0894469	0.0943192	0.128572	0.0578242	0.00901918	0.0677007	0.190566	0.0458503	0.0160423	0.00528595	0.0163867	5.67901e-05	0.000522817	0.000894705	0.00737425	0.00893546	0.00456145	0.00950981	0.00753999	0.0248235	0.0270992	0.0102215	0.0137501	0.00943452	0.025706	0.0393832	0.0591764	0.000696966	0.0626013	0.012624	0.0471609	0.0334499	0.110098	0.00745633	0.00937614	0.012759	0.00514986	0.0162413	0.016985	0.00503808	0.0263352	0.100876	0.0947755	0.00572997	0.00412879	0.0365607	0.0216869	0.0136073	0.0483182	0.0019961	0.0375338	0.0320607	0.220934	0.273072	0.0208971	0.0735847	0.00355912	0.0136324	0.0126335	0.0687791	0.0588072	0.127828	0.0263008	0.00325795	0.00163468	0.0114013	0.108475	0.0137815	0.0297004	0.0312725	0.233943	0.00327043	0.0652055	0.0439761	0.0888251	0.0177428	0.0279528	0.4546276	1.545372	0.273661	0.53153	0.82105	1.21795	1.88136	3.65415	0.9369988	3.399205	0.0499978	0.0110673	0.00952651	0.0126532	0.0262327	0.0352958	0.0375207	0.00286147	0.00100586	0.0132926	0.011504	0.0393979	0.0152375	0.0177758	0.019344	0.0203977	0.0278053	0.0125052	0.00195051	0.0146411	0.0412121	0.00991568	0.00346934	0.00114315	0.00354381	1.22815e-05	0.000113065	0.000193491	0.00159477	0.0019324	0.000986469	0.00205661	0.00163061	0.00536838	0.00586052	0.00221051	0.00297362	0.00204033	0.00555924	0.00851709	0.0127976	0.000150727	0.0135383	0.00273009	0.0101991	0.00723394	0.02381	0.00161252	0.0020277	0.00275928	0.00111372	0.00351237	0.00367322	0.00108954	0.00569531	0.0218156	0.0204963	0.00123918	0.000892901	0.0079067	0.00469005	0.00294273	0.0104494	0.000431681	0.00811714	0.00693351	0.0477796	0.0590551	0.00451924	0.0159136	0.000769702	0.00294818	0.00273215	0.0148743	0.0127178	0.0276444	0.00568787	0.000704571	0.000353519	0.00246567	0.0234591	0.00298041	0.00642308	0.00676305	0.050593	0.000707269	0.0141015	0.00951035	0.0192095	0.00383708	0.00604513	0.772686	0.227314	4.624021
25056	-2105.772	-2258.812	153.0397	0.222019	0.016773	0.0165811	0.0440889	0.0717109	0.0712644	0.0830091	0.00411424	0.00621024	0.0389676	0.0527507	0.074275	0.0348431	0.0751193	0.0216071	0.0552296	0.0809664	0.0352286	0.00410509	0.0611875	0.134387	0.0579241	0.00534636	0.0130613	0.0173606	0.000224543	0.00277178	0.00227163	0.00164022	0.0014103	0.00276002	0.00203224	0.0152935	0.020423	0.011503	0.0121237	0.00927332	0.00349859	0.00125599	0.0201996	0.0210821	0.00359063	0.0194993	0.0164122	0.0485515	0.015986	0.0829296	0.00336099	0.00335186	0.00991353	0.00359062	0.037274	0.0318512	0.000925432	0.00711717	0.0368891	0.0375788	0.0104589	0.0022862	0.0159935	0.00495942	0.00609167	0.014342	0.0021708	0.00718132	0.00686525	0.0645169	0.0662011	0.00687892	0.0315244	0.000260808	0.00292957	0.05499	0.0835555	0.0259998	0.065208	0.0041284	0.00675285	0.000402575	0.00456748	0.0342609	0.00381217	0.00223581	0.00226696	0.135516	0.00722209	0.0333014	0.0266857	0.00607846	0.00896471	0.0332621	0.4283735	1.571626	0.154933	0.402746	0.752969	1.32808	2.48296	6.4544	1.348352	3.668823	0.0865034	0.00653514	0.00646036	0.017178	0.0279402	0.0277662	0.0323422	0.001603	0.00241965	0.0151827	0.0205528	0.0289392	0.0135757	0.0292682	0.00841862	0.0215187	0.0315463	0.0137258	0.00159944	0.02384	0.0523604	0.0225685	0.00208306	0.00508899	0.00676407	8.7487e-05	0.00107995	0.000885077	0.000639066	0.000549486	0.00107537	0.000791806	0.00595867	0.00795727	0.00448184	0.00472366	0.00361309	0.00136313	0.000489362	0.0078702	0.00821406	0.00139899	0.00759738	0.00639457	0.0189168	0.00622851	0.0323112	0.00130952	0.00130596	0.00386253	0.00139899	0.0145228	0.0124099	0.000360569	0.00277301	0.0143728	0.0146415	0.00407502	0.000890753	0.00623144	0.0019323	0.00237345	0.00558797	0.000845794	0.002798	0.00267486	0.0251372	0.0257934	0.00268018	0.0122826	0.000101617	0.00114142	0.0214253	0.0325551	0.0101301	0.0254065	0.00160852	0.00263106	0.000156852	0.00177959	0.0133488	0.00148531	0.000871123	0.000883259	0.0528002	0.00281389	0.012975	0.0103973	0.0023683	0.00349285	0.0129597	0.785813	0.214187	2.566588
25092	-2104.394	-2257.201	152.8073	0.19302	0.00132029	0.0352624	0.0245769	0.0830877	0.0702158	0.0617975	0.010789	0.0098991	0.0515311	0.0459446	0.0459083	0.107832	0.0412214	0.0562934	0.117658	0.0906636	0.0256884	0.00115163	0.0382908	0.141424	0.0227601	0.000591368	0.00491476	0.00250306	0.000648294	0.000345881	0.00414267	0.00126083	0.000380901	0.00150737	0.00195358	0.00359384	0.0169867	0.0040346	0.00780186	0.00611921	0.0144075	0.00266809	0.00974233	0.0291614	0.000458516	0.0254876	0.0172292	0.0282949	0.0264981	0.0812852	0.00503972	0.00689558	0.00166278	0.0205263	0.040985	0.00345245	0.00552692	0.0347696	0.00856358	0.00576587	0.00422271	0.00244194	0.0220145	0.0724695	0.0318715	0.00498977	0.000932645	0.00162756	0.0119725	0.00111895	0.00270563	0.000261511	0.00639924	0.00123411	0.00137586	0.10053	0.0794152	0.0135712	0.0232832	0.0140282	0.00744476	0.104471	0.00466517	0.0144977	0.00215846	0.0150736	0.0107252	0.0206118	0.0165094	0.004698	0.00563358	0.0210857	0.0169686	0.0120775	0.3364173	1.663583	0.123584	0.360702	0.727509	1.37455	2.77238	8.09165	1.511816	4.944997	0.0819747	0.000560722	0.0149758	0.0104377	0.035287	0.0298203	0.0262451	0.00458202	0.0042041	0.021885	0.0195125	0.0194971	0.0457959	0.0175065	0.0239076	0.0499687	0.0385044	0.0109097	0.000489092	0.0162619	0.0600622	0.00966613	0.000251151	0.00208728	0.00106304	0.000275327	0.000146894	0.00175937	0.000535467	0.000161767	0.000640173	0.000829677	0.00152629	0.00721419	0.00171348	0.00331341	0.0025988	0.00611879	0.00113313	0.00413752	0.0123847	0.00019473	0.0108245	0.00731716	0.0120167	0.0112536	0.0345215	0.00214035	0.00292852	0.000706176	0.00871742	0.0174062	0.00146624	0.00234726	0.0147665	0.00363691	0.00244874	0.00179336	0.00103708	0.00934944	0.0307775	0.0135357	0.00211913	0.00039609	0.000691219	0.00508465	0.000475211	0.00114907	0.000111063	0.00271773	0.000524121	0.000584322	0.0426947	0.0337273	0.00576362	0.00988828	0.00595772	0.00316176	0.0443685	0.00198128	0.00615711	0.000916687	0.00640167	0.00455495	0.00875373	0.00701148	0.00199522	0.00239256	0.00895501	0.00720649	0.00512926	0.831791	0.168209	2.354628
25128	-2094.649	-2246.882	152.2332	0.275949	0.0358453	0.0136318	0.0937859	0.100481	0.11112	0.0877297	0.00421153	0.0114444	0.0697734	0.00576263	0.116573	0.0174075	0.0838024	0.0425945	0.0764502	0.0909158	0.014834	0.00208322	0.0432103	0.108989	0.0576396	0.00552937	0.0113668	0.0060051	0.00721235	0.000523021	0.0020896	0.0017471	0.000320444	0.00282001	0.0176554	0.00210375	0.0343269	0.0197774	0.0161854	0.00985188	0.0111566	0.0176768	0.0146764	0.0233677	0.0091011	0.0171173	0.0276556	0.0246462	0.0144635	0.0851122	0.0426896	0.015127	0.00635866	0.0571501	0.0445844	0.0360811	0.00577805	0.09988	0.022229	0.00277712	0.00816387	0.00164438	0.0151471	0.0160129	0.0394581	0.0167285	0.00329646	0.00094854	0.0178926	0.00746944	0.00302741	0.00292453	0.00123119	0.0181476	0.00726705	0.0619556	0.142901	0.00320182	0.0256007	0.00536401	0.0556552	0.044438	0.0646587	0.0299189	0.013653	0.0232488	0.0115793	0.0109268	0.0200736	0.00519363	0.00522885	0.0353325	0.00670597	0.00618267	0.3559443	1.644056	0.170057	0.421462	0.763715	1.30939	2.37269	5.88039	1.281006	4.618857	0.0948098	0.0123156	0.00468356	0.0322227	0.0345231	0.0381784	0.0301419	0.00144699	0.00393202	0.0239725	0.00197991	0.0400519	0.00598082	0.0287926	0.0146345	0.0262665	0.0312366	0.00509663	0.000715745	0.0148461	0.037446	0.0198036	0.00189976	0.00390537	0.00206322	0.002478	0.000179698	0.000717938	0.000600265	0.000110097	0.000968889	0.00606598	0.000722801	0.0117939	0.00679506	0.00556094	0.00338488	0.00383316	0.00607333	0.00504248	0.00802858	0.00312693	0.00588111	0.00950184	0.00846788	0.00496933	0.0292426	0.0146672	0.00519729	0.00218469	0.0196354	0.0153182	0.0123966	0.00198521	0.0343165	0.00763737	0.000954156	0.00280492	0.00056497	0.0052042	0.00550167	0.0135569	0.00574754	0.00113259	0.000325896	0.0061475	0.00256633	0.00104015	0.0010048	0.00042301	0.00623508	0.00249679	0.0212865	0.0490975	0.00110007	0.00879579	0.00184295	0.0191219	0.0152679	0.0222152	0.0102794	0.00469087	0.00798777	0.00397836	0.00375419	0.00689683	0.00178441	0.00179651	0.0121394	0.00230401	0.00212422	0.822028	0.177972	2.910557
25164	-2106.864	-2258.898	152.0335	0.243726	0.0371339	0.0118342	0.0692353	0.0886081	0.0493648	0.106184	0.00153239	0.00409364	0.0425434	0.00486463	0.0871811	0.0513992	0.0800327	0.0156874	0.111965	0.138373	0.0499517	0.00187141	0.0229467	0.132581	0.0523697	0.00118727	0.00247954	0.0062723	0.00559162	0.000770258	0.011637	0.00404117	0.0017843	0.00108395	0.0118659	0.0019438	0.0210002	0.0168688	0.00433337	0.00806254	0.00719948	0.0157197	0.0364452	0.0271548	0.00762487	0.0283152	0.0447807	0.0217502	0.0261757	0.109921	0.00785039	0.014781	0.00945926	0.0250064	0.0609369	0.0780257	0.0539794	0.0151564	0.00567019	0.000713093	0.00113222	0.124408	0.0156595	0.0451398	0.0183947	0.0231427	0.051737	0.00526322	0.0653289	0.0569034	0.0166418	0.00445837	0.0129151	0.00188591	0.00794627	0.00623737	0.0449974	0.00868248	0.00262612	0.00656563	0.0153557	0.13869	0.00453883	0.00993712	0.0399628	0.00545666	0.0695151	0.00591923	0.169372	0.00729604	0.00731179	0.0445941	0.00178404	0.0462306	0.364734	1.635266	0.229973	0.488302	0.799607	1.25061	2.04791	4.34833	1.062761	4.483449	0.0765208	0.0116586	0.0037155	0.0217373	0.0278196	0.0154987	0.0333379	0.000481113	0.00128525	0.013357	0.00152731	0.0273716	0.0161374	0.0251273	0.00492525	0.0351526	0.043444	0.015683	0.000587552	0.00720439	0.0416253	0.0164421	0.000372757	0.000778481	0.00196926	0.00175556	0.000241832	0.00365356	0.00126877	0.000560202	0.00034032	0.00372545	0.000610279	0.00659328	0.00529616	0.00136051	0.00253133	0.00226037	0.00493538	0.0114424	0.00852559	0.00239392	0.00888991	0.0140594	0.00682874	0.00821818	0.034511	0.00246473	0.00464069	0.00296985	0.00785105	0.0191319	0.0244971	0.0169475	0.00475854	0.00178022	0.000223884	0.000355476	0.0390595	0.0049165	0.0141722	0.00577523	0.00726593	0.0162435	0.00165245	0.0205108	0.0178655	0.00522488	0.00139976	0.00405486	0.000592103	0.00249483	0.0019583	0.0141275	0.00272597	0.000824502	0.00206136	0.00482111	0.0435434	0.00142502	0.00311988	0.0125468	0.00171318	0.0218251	0.00185842	0.0531764	0.00229068	0.00229563	0.0140009	0.000560121	0.0145147	0.817633	0.182367	3.185097
25200	-2083.149	-2235.618	152.469	0.219499	0.0239325	0.0329037	0.0228084	0.0958002	0.0691442	0.0565452	0.0054288	0.00214207	0.0379703	0.0281363	0.078387	0.036827	0.0516751	0.0418016	0.0516307	0.085445	0.0034633	0.00305289	0.0461058	0.0921306	0.0241731	0.00381284	0.00268045	0.00506227	0.00412122	0.00472339	0.00264133	0.00364976	0.00185487	0.00151352	0.00503743	0.0107871	0.0227981	0.0101985	0.0120917	0.00717384	0.00596421	0.00453593	0.0103729	0.0276877	0.00950832	0.0141076	0.0197194	0.0173807	0.00773983	0.0566682	0.000590396	0.0134836	0.004308	0.0186523	0.040274	0.0363628	0.00392905	0.0488906	0.0104479	0.00490797	0.00256128	0.00700556	0.0606788	0.00323898	0.0350578	0.0310228	0.00234664	0.00985481	0.0263823	0.000401403	0.0033301	0.00216875	0.000351146	0.0036301	0.0061453	0.0770299	0.13777	0.00789883	0.0572061	0.0178376	0.0172907	0.0296013	0.0201514	0.0180066	0.0248341	0.0380002	0.0233077	0.0143233	0.0106975	0.00112364	0.00256854	0.0790895	0.0596005	0.00437063	0.2851162	1.714884	0.125014	0.36273	0.728783	1.37215	2.75687	7.99913	1.503501	6.014685	0.0915509	0.009982	0.0137238	0.00951314	0.0399573	0.0288393	0.0235844	0.0022643	0.000893434	0.015837	0.0117354	0.0326944	0.0153602	0.0215532	0.017435	0.0215347	0.0356382	0.00144451	0.00127333	0.0192302	0.0384267	0.0100823	0.0015903	0.00111799	0.00211142	0.00171892	0.00197008	0.00110167	0.00152228	0.000773649	0.000631272	0.00210106	0.00449918	0.00950886	0.0042537	0.00504334	0.00299214	0.00248761	0.00189189	0.00432642	0.0115483	0.00396583	0.00588414	0.00822477	0.00724931	0.00322821	0.0236357	0.000246248	0.00562387	0.00179682	0.00777969	0.0167979	0.0151665	0.00163877	0.0203918	0.0043577	0.00204707	0.00106828	0.00292195	0.0253085	0.00135095	0.0146223	0.0129393	0.000978758	0.00411034	0.0110038	0.000167421	0.00138895	0.000904564	0.00014646	0.00151408	0.00256314	0.0321284	0.0574626	0.00329452	0.0238601	0.00743987	0.00721178	0.0123464	0.00840493	0.00751036	0.0103581	0.0158495	0.00972139	0.00597411	0.00446181	0.000468657	0.00107131	0.0329874	0.0248588	0.00182295	0.857442	0.142558	2.397565
25236	-2090.745	-2242.931	152.1857	0.209336	0.0178884	0.0228371	0.00739171	0.0963927	0.0679593	0.061744	0.00267408	0.00666997	0.054376	0.0406126	0.0740959	0.0312964	0.0317175	0.0621666	0.0431099	0.120694	0.00447667	0.0193189	0.0362936	0.164671	0.024177	9.01593e-05	0.00577253	0.00436084	0.00327241	0.00256235	0.00506882	0.00864544	0.00435742	0.000398042	0.00160706	0.00135382	0.0285504	0.00787687	0.0110485	0.0134423	0.0162401	0.0165789	0.0109368	0.0460558	0.0105609	0.0079692	0.027016	0.0174749	0.0128471	0.106301	0.00265318	0.0134801	0.00959084	0.0598159	0.10221	0.107869	0.0288528	0.0334596	0.0113925	0.00403719	0.00534573	0.149634	0.0139743	0.00528643	0.0189283	0.0374817	0.0223049	0.0126235	0.0889844	0.00025318	0.000855996	0.00742026	0.00577031	0.00401231	0.00291123	0.03581	0.0707899	0.00461611	0.00994564	0.00107136	0.0144387	0.149339	0.00306416	0.000924802	0.0507455	0.00663888	0.0195338	0.00933635	0.0800989	0.00932869	0.0023626	0.0544404	0.0697482	0.0193097	0.3752944	1.624706	0.147544	0.393261	0.747391	1.33799	2.54284	6.77765	1.383686	4.32915	0.0714219	0.00610323	0.00779163	0.00252193	0.0328876	0.0231866	0.021066	0.00091235	0.00227568	0.0185522	0.0138563	0.0252803	0.0106778	0.0108215	0.0212102	0.0147084	0.0411788	0.00152736	0.00659129	0.0123828	0.0561831	0.00824879	3.07608e-05	0.00196949	0.00148784	0.00111649	0.000874229	0.0017294	0.00294968	0.00148668	0.000135805	0.000548301	0.000461902	0.00974092	0.00268745	0.00376955	0.00458627	0.00554084	0.00565644	0.00373147	0.0157135	0.00360321	0.00271896	0.00921739	0.00596215	0.0043832	0.0362682	0.00090522	0.00459917	0.00327223	0.0204082	0.0348723	0.0368032	0.0098441	0.0114158	0.00388694	0.00137742	0.00182387	0.0510526	0.0047678	0.00180364	0.00645803	0.0127881	0.00761005	0.00430692	0.03036	8.63807e-05	0.000292051	0.00253167	0.00196873	0.00136893	0.000993261	0.0122178	0.0241523	0.00157494	0.00339328	0.000365529	0.00492624	0.0509518	0.00104544	0.000315527	0.0173135	0.00226507	0.00666459	0.0031854	0.0273284	0.00318279	0.000806078	0.0185741	0.0237969	0.00658813	0.812353	0.187647	2.930978
25272	-2106.846	-2258.814	151.9677	0.10433	0.0369663	0.0329066	0.0207443	0.0906449	0.139778	0.136577	0.0183159	0.00818198	0.0892931	0.0411341	0.11364	0.045114	0.102097	0.0222166	0.119524	0.167665	0.0364539	0.000543075	0.0287051	0.153061	0.0694888	0.00734301	0.00545464	0.00512253	0.0112385	0.00720309	0.00670157	0.0118471	0.000838671	0.00503802	1.55303e-05	0.000205856	0.0225397	0.0140547	0.0120409	0.0151312	0.00723426	0.0173333	0.0177722	0.0310241	0.00435377	0.00278267	0.0408446	0.019676	0.0112849	0.104806	0.0429993	0.135587	0.00193712	0.0469508	0.00199704	0.000255652	0.0346054	0.00820722	0.0150662	0.0139271	0.00201892	0.007001	0.0770821	0.0158107	0.0409452	0.00523275	0.038994	0.0303285	0.00170738	0.0662635	0.0176741	0.00345319	0.0706658	0.0825	0.0010294	0.00978515	0.00174173	0.0160008	0.0117984	0.00136672	0.0719137	0.00560194	0.0245892	0.0050993	0.0416024	0.0657221	0.108311	0.0248007	0.00114947	0.0392385	0.00417311	0.0121183	0.0908712	0.000283865	0.4436495	1.55635	0.157659	0.406187	0.75497	1.32456	2.46192	6.3428	1.33574	3.508063	0.0320258	0.0113475	0.0101013	0.00636784	0.027825	0.0429072	0.0419246	0.00562239	0.0025116	0.0274101	0.0126268	0.0348838	0.0138485	0.0313406	0.00681976	0.0366901	0.0514676	0.0111902	0.000166706	0.00881155	0.0469847	0.0213308	0.00225406	0.0016744	0.00157245	0.00344984	0.00221111	0.00205716	0.00363667	0.000257445	0.00154651	4.76729e-06	6.31912e-05	0.00691894	0.00431435	0.00369616	0.00464479	0.00222068	0.00532076	0.00545548	0.00952338	0.00133646	0.00085419	0.012538	0.00603988	0.00346408	0.032172	0.0131994	0.0416209	0.000594632	0.0144124	0.000613027	7.84769e-05	0.0106227	0.00251935	0.00462484	0.00427515	0.000619742	0.00214908	0.0236617	0.00485337	0.0125688	0.00160628	0.0119699	0.00930985	0.000524112	0.0203407	0.00542537	0.00106002	0.0216921	0.0253248	0.000315993	0.00300372	0.000534653	0.00491174	0.00362173	0.000419538	0.0220752	0.00171961	0.00754807	0.00156532	0.0127706	0.0201745	0.0332479	0.00761301	0.000352851	0.012045	0.00128101	0.00371994	0.0278945	8.71374e-05	0.778175	0.221825	3.257674
25308	-2092.842	-2246.639	153.7979	0.218744	0.00310349	0.0228588	0.0102893	0.0352245	0.0450823	0.039063	0.00820893	0.000914462	0.0403145	0.0433914	0.0621712	0.0246508	0.0324395	0.0166647	0.0583965	0.0335489	0.0269113	7.78455e-05	0.0141451	0.0664502	0.0142978	0.00219187	0.00768149	0.00461029	0.012511	0.000177882	0.00350155	0.00174968	0.00189351	0.00175108	0.00194086	0.00343735	0.013575	0.00958175	0.00776273	0.00273565	0.0045201	0.00903614	0.00726058	0.00873806	0.00134319	0.00757191	0.0262333	0.0128449	0.0143019	0.0395161	0.0116557	0.00957986	0.00570553	0.0316895	0.0154676	0.00237258	0.0016022	0.0470775	0.000437255	0.000664983	0.0016741	0.00265683	0.00781367	0.0338255	0.0437387	0.0315084	0.00660123	0.00482752	0.0073535	0.00279583	0.000510611	0.000382896	0.00239058	0.00711492	0.000130865	0.0617531	0.0701177	0.00435905	0.0104853	0.00904248	0.00199697	0.0298856	0.0266986	0.0210998	0.0127331	0.00129883	0.0101422	0.0279633	0.00634876	0.0033987	0.00014991	0.0416173	0.0105979	0.00250595	0.3697289	1.630271	0.0918347	0.312073	0.695372	1.43808	3.20438	10.8891	1.726518	4.409369	0.132156	0.00187501	0.0138104	0.00621642	0.0212813	0.027237	0.0236003	0.00495951	0.000552482	0.0243564	0.0262154	0.0375614	0.0148931	0.0195987	0.0100682	0.0352809	0.0202689	0.0162588	4.70312e-05	0.00854592	0.0401466	0.00863816	0.00132424	0.00464085	0.00278535	0.00755865	0.000107469	0.0021155	0.00105709	0.00114399	0.00105793	0.00117259	0.00207671	0.00820149	0.00578892	0.00468994	0.00165277	0.00273087	0.00545928	0.00438656	0.00527919	0.000811501	0.00457465	0.0158491	0.00776037	0.00864065	0.0238741	0.00704191	0.00578778	0.00344706	0.0191456	0.00934489	0.00143342	0.000967988	0.0284424	0.000264172	0.000401757	0.00101142	0.00160515	0.00472071	0.0204361	0.0264252	0.0190361	0.0039882	0.0029166	0.00444269	0.00168913	0.000308491	0.00023133	0.0014443	0.00429856	7.90634e-05	0.0373088	0.0423624	0.00263357	0.0063348	0.00546311	0.00120649	0.0180557	0.0161302	0.0127477	0.00769283	0.000784703	0.00612753	0.0168943	0.00383567	0.00205336	9.05696e-05	0.0251435	0.00640282	0.001514	0.815136	0.184864	1.655189
